Topic,Count,Name,Representation,Representative_Docs
-1,306,-1_the_to_and_of,"['the', 'to', 'and', 'of', 'is', 'in', 'his', 'he', 'her', 'with']","['The film is set in the fictional town of Dante\'s Peak, Washington, located in the northern Cascade Mountains, but was actually filmed in and around Wallace, Idaho. The film is somewhat based on the real-life eruptions of Mount St. Helens in 1980 and Mount Pinatubo in 1991. The film is noted to have put emphasis on trying to accurately depict a volcanic eruption.{{cite web}} The film begins with the volcanic eruption of an unnamed volcano in Colombia  where volcanologist Dr. Harry Dalton  attempts to evacuate with his fiancée Marianne. As they begin heading out of the town, large pieces of volcanic rocks begin to crash onto the small town, one of which penetrates the vehicle and kills Marianne. Four years later, Harry is called in from vacation by his boss to investigate activity going on in the Northern Cascades region near the town of Dante\'s Peak. Meanwhile, a couple of backpackers went to the hot spring. A few minutes later, a small amount of volcanic activity had turned the hot spring sulfric, thus slowly chewing away and boiling the couple. At Dante\'s Peak, the town is receiving an award for being ""The second most desirable place to live in the United States, population under 20,000"" and celebrating its annual ""Pioneer Days Festival"". Harry meets with the town\'s mayor, Rachel Wando , who accompanies him with her two children, Graham  and Lauren , up to the mountain\'s ""high lake""  to check the acidity in the water. After checking the acidity and picking up the mayor\'s ex-mother in law, Ruth , the five of them head to the town\'s hot springs where they discover the bodies of two dead backpackers, seared by the volcanic activity under the hot springs. Just before discovering the bodies, Graham attempts to make a dive into the springs since the they were hidden by steam, but in the nick of time Harry catches him and Lauren screams, thus revealing the bodies. After evaluating the situation, Dalton calls a town meeting to discuss the option of putting the town on alert. As this occurs, Dalton\'s boss, Dr. Paul Dreyfus  shows up to evaluate the mountain and goes against Dalton\'s decision for putting the town on alert based on an economically devastating decision made in 1980 when he put the towns around Mammoth Mountain on alert without the mountain blowing. Despite feeling strongly opposed to the decision, and being asked to leave, Dalton remains in the town to help Dreyfus and his USGS crew Greg, Terry, Nancy, and Stan  evaluate the possible eruption of the mountain. Initially, tests show no sign that the mountain will erupt, and after a week the crew begins to think about leaving the town. Over the same period, Dalton forms a bond with the mayor and her children, turning romantic as the plot progresses. After the town\'s water supply becomes sulfuric due to the acidity of the mountain breaching the town\'s springs, Dalton and Dreyfus then decide to put the town on alert and call for an evacuation. Mayor Wando attempts to get her ex-mother-in-law to come down but she refuses, preferring instead to stay at the bed and breakfast she and her husband built higher up in the mountain. During the town meeting alerting the citizens to evacuate, the mountain begins to erupt, causing a stampede and a rush for the town\'s citizens to evacuate. Earthquakes cause the town and town\'s main highway to collapse and traffic jams clog the only other route out of town, causing chaos as citizens rush to escape. Meanwhile, the mayor\'s children steal her car and drive it up the mountain to their grandmother\'s cabin in hopes of getting her to come down with them. When Dalton and Wando try to reach the children, they discover them to have left for the summit to bring down their grandmother. As the eruption continues, the USGS crew prepares to depart the town and both Dalton and Wando head up the mountain after the children, only to find the grandmother still refusing to leave her home. Meanwhile, the grandmother\'s dog has run out of the house and into the woods. Down in the town, the mountain has expelled large amounts of ash and most residents have been killed or have escaped. The National Guard shows up to aid in the evacuation as news crews begin to set up camp at a safe distance to cover the mountain\'s eruption. Up the mountain, Dalton and Wando reach the bed and breakfast but don\'t initially find the children or their grandmother; after a few minutes of frantic searching they find them outside nearby, looking for the dog, and all make their way into the house where Ruth tells them to leave her alone and go back to the town. As they argue for her to come with them, a lava flow engulfs all three cars and parts of the house. The five of them flee to the nearby lake and take a metal boat across the river, leaving the dog, which was not found, behind. As they trek across, they realize that the lake has been turned to sulfuric acid and is eating through the metal boat. To keep the kids from panicking, Harry begins to sing, hoping that the boat will make it across, but as they near the other end of the lake, the boat\'s motor fails, the propeller blades were eaten by the acid. Before it reaches the shore, the boat begins to sink and Ruth jumps off to pull it along to the pier before it sinks, though doing so causes her to suffer injuries from the lake\'s acidity. She wades through the acidic water screaming, but dragging the boat along to try and save the rest of them. After evaluating her injuries, the five of them continue down the mountain with Dalton carrying Ruth on his back. Back in the town, the USGS crew, the last ones left in the town, are evacuated by the military, but a lahar  causes the small bridge to begin to break apart as they reach it. Both military vehicles, carrying the majority of people in the party, make it across, but the one USGS vehicle, driven by Dreyfus, does not make it and Dreyfus is tragically killed as the bridge is washed away. Up the mountain, Ruth asks to be put down and after a talk with the children, she dies and her body is left there as the other four continue down the mountain. At a ranger station, they hotwire a truck and use it to continue down the mountain. While doing so, they encounter a lava flow that has blocked the route; the lava has mostly cooled on top but parts of it are still visibly simmering. As they manage to cross, they encounter and rescue the grandmother\'s dog who evidently circled the lake in the woods but became trapped on a rock surrounded by the lava flow. Continuing down to the town, they discover the washed-out bridge. Realizing that they have no other means of leaving the town, Dalton heads back to the USGS makeshift operations center and picks up a tracking device from NASA that had been showcased in an earlier segment and notices that computers are signaling that the mountain is about to blow completely. Heading back to the truck he begins to head towards the town\'s mines as the mountain blows up and a giant pyroclastic cloud engulfs the town. The truck makes it safely into the mine; the town is destroyed, to the USGS crew\'s dismay, as they believe Harry has been killed. Inside the mine, Graham leads the way, as most of the abandoned mines serve as a hideout for him and his friends, and shows the survivors all of his supplies. Remembering that he left the GTD in the truck, Harry leaves to activate it. Harry reaches the truck, but there is a cave-in and Harry is injured and trapped inside the truck. The situation keeps getting worse as Harry\'s arm is broken by falling rocks and he has to reach the tracking device without causing a fatal cave-in. Eventually he reaches it and activates it. The device flashes for ""one or two days"" before the four are rescued from the mine. After being rescued from the mine by a huge team, Harry meets the rest of his crew who tell him that Dreyfus didn\'t make it and that ""he got to see the show"". Wando and her children are escorted out of the mine followed by applause from the rescue team for their survival. On board a helicopter, Graham asks Harry if he really meant what he said in the mine about taking the family fishing and Harry confirms it with the words, ""Sure did. "" He and Rachel clasp hands and kiss and Harry tells the helicopter pilot that they are ready to go. As the helicopter flies into the distance over the ruins of Dante\'s Peak, the camera turns to the volcano, and the tense theme music suggests that it may erupt again at some point in the future.', '{{plot|dateIntroStory Mladen is a young professional residing in Belgrade where he works as construction engineer in a decrepit state-owned company that\'s undergoing the process of privatization. He drives a beat-up Renault 4 and rents an apartment with his wife Marija  who teaches English in a primary school. Together they\'re raising their only child—an 8-year-old boy named Nemanja . Despite their limited means, they\'re still managing to make ends meet and provide for their son. They arrange and lead a fairly normal and happy family life—cheering Nemanja on at swim meets and taking him to the local playground where Mladen becomes acquainted with their blonde neighbour  who also brings her daughter to play there. However, everything drastically changes one day when Nemanja is rushed to the hospital following a collapse at gym class in school. After undergoing emergency reanimation, he is diagnosed with a heart muscle condition that requires immediate surgery since the next inflammation that could come at any time might be fatal. They are further informed by Dr. Lukić , that the procedure is only performed at a clinic in Berlin, Germany, costs {{€}}26,000 and is not covered by domestic health insurance plans. Faced with this shocking development and the knowledge that they have nowhere near the money that is required for the surgery, Mladen and Marija look into different ways of coming up with the funds. Mladen applies for a bank loan, but gets flatly rejected due to not owning property and being employed at a bankrupt company. Marija submits an ad in the paper, asking for charitable donations for their son\'s surgery. When informed about it, Mladen confronts her on the issue as he is vehemently opposed to what she did. However, suspecting misplaced ego might be the source of his ire, she simply states that it\'s not beneath her pride to ask for a handout in this situation. Although they quickly make up, it is obvious that the situation is starting to put a lot of strain on their marriage. Soon, the family gets a call from a man who claims to be interested in helping Nemanja after seeing the ad, but is not willing to discuss the details over the phone so the meeting with Mladen is arranged the next day at a bar in Belgrade\'s Hotel Moskva. At the meeting, the dapper, a well-spoken middle-aged man  says he\'s willing to pay €30,000, explaining that that should cover Nemanja\'s surgery and three plane tickets to Germany. Furthermore, he says that all he wants in return is for Mladen to murder someone, seeing him as the perfect candidate to carry out the crime, because he does not have any prior record and because he is an honest, hard-working man whom no one will suspect. Counting on Mladen\'s dismayed initial reaction, the man tells him to think it over and says he\'ll contact him in two days. Coming back home, Marija is eager to hear how the meeting went, however Mladen doesn\'t mention the shocking offer he received, simply dismissing the man he met with as ""some nutcase"". Although very much tempted, at this stage Mladen hopes that he never gets a call from him again, and in search of money even looks up an old colleague from his university days . The friend quickly rejects Mladen, telling him he\'s doesn\'t have the money right now. Two days later, as he announced, the mysterious man calls from a moving car, inquiring about the decision. A torn Mladen tells him unconvincingly that it\'s a no-go. Sensing doubts in Mladen\'s voice, the man tells him to give it more thought and informs him that everything needed to carry out the murder will be in a plastic bag placed in an electrical closet underneath Branko\'s Bridge, and tells him to pick it up at 7am the next morning. Lying in bed that night, tormented, Mladen attempts to get some input and advice from Marija by saying he\'s got something important to tell her while looking ready to finally clue her in on what\'s going on. However, following his long-winded introduction, she decisively interrupts him, thinking he\'s about to go into a whiny tale of what\'s bothering him in general. She further tells him to concentrate on Nemanja rather than on himself. That morning, Mladen shows up at the bridge and finds the plastic bag containing a loaded hand-gun, a letter with instructions and a message that promises a cash advance will be in his building mail box the next day. The letter also gives Mladen a contact name Miloš Ilić along with a PO box number. While Mladen is reading the letter in his Renault, a white BMW is seen leaving the scene. A day later, Mladen takes Nemanja to school who\'s bothered by the fact that all the kids in his class saw the ad. On the way back Mladen finds €3,000 cash in his mail slot along with the intended victim\'s photo ID and address. The target is Petar Ivković, the owner of Mopex Trading Company. Using the instructions he\'s been provided about Ivković\'s habits, Mladen scopes out his apartment and watches him enter his Toyota Land Cruiser 100 series SUV to go to work in the morning. Along with a well dressed man, Mladen also spots a blonde woman and a little girl running to embrace Ivković - obviously his wife and daughter. Upon having a closer look, Mladen realizes that it is the blonde woman from the playground. While the little girl is the one that Nemanja plays and goes to school with. Deeply conflicted, Mladen goes to work where he takes out his frustration on the office equipment. Soon, Nemanja has another heart episode and is rushed to the hospital once again, but this time the doctor wants him to stay for observation, repeating that the surgery needs to be done as soon as possible. The new development puts even more strain on Mladen and Marija, as they ponder their future course of action while taking turns being with Nemanja at the hospital during the day. Both realize that something needs to be done fast. Mladen is mulling over the preparations for the murder, none of which can be discussed with her, while Marija is growing impatient with what looks to her like his lack of action and answers. Finally, late one night while Marija is at the hospital watching over Nemanja, Mladen drinks a glass of water, prepares the hand- gun, and goes out into the night. At the same time while he is waiting in front of Ivković\'s apartment, Nemanja gets another attack and a horrified Marija calls the nurse for help. Meanwhile, Ivković\'s SUV pulls up, he exits, Mladen approaches and following a short verbal exchange fires a succession of bullets at Ivković, killing him instantly. Simultaneously, Nemanja is fighting for his life as his pulse drops, but the doctors somehow manage to stabilize his condition. After the murder, a distraught Mladen is back home where he hides the gun and compulsively washes his clothes clean of powder residue. Emotionally drained, Marija also arrives home and gets very angry to see Mladen after the rough night she endured. Perplexed and completely disconnected from each other, they\'re barely on speaking terms. She finally implores him to say and do something in order to start dealing with this situation, but distracted and overwrought with guilt over what he did, he just tells her to move away from him. From that night they start sleeping in separate beds. During Petar\'s funeral, Mladen watches the procession from a distance and sees the man who hired him giving condolences to Petar\'s widow Jelena. Petar\'s brother  gives an emotional and impassioned speech vowing to find the killers and get revenge. Mladen next wants to collect the rest of the money agreed upon after the murder, but has troubles reaching the man that had promised it to him. He also sends a letter to the contact PO box, but finds out that it doesn\'t even exist. Mladen realizes he was used by the man, about whom he only knows one thing: that he knew the late Ivković. To that end, Mladen starts following Ivković\'s widow, hoping to get some leads. However, he only finds her collapsing on a park bench while taking her daughter out to play. Mladen takes her to the hospital, and, after coming to, she tells him that she took a little more sedatives than usual and that she didn\'t want to kill herself despite the fact that even the doctors don\'t believe her. She finds comfort in talking to someone who is not from her late husband\'s ""business"" milieu. She tells him she is aware that she\'s receiving phony condolences from many of her late husband\'s friends and is convinced the murderer came from there. She also lets on that she knows her husband to have been involved in all kinds of dodgy stuff by saying that all of them knew his one side, but adds that he was the love of her life and was wonderful to her and her two daughters. Deeply conflicted and torn, Mladen is visibly troubled with the fact that he\'s listening and comforting the woman whose husband he just killed. While she\'s thanking him for all he\'s done for her, his conscience can\'t take it anymore and he excuses himself and quickly leaves. Mladen\'s descent continues. Tormented by guilt and crushed by the fact he can\'t collect the rest of the money, he stumbles around the city drunk and gets into a fight with some arrogant youngsters, smashing the windshield of their Mercedes with a large rock. After getting beaten, he is taken to a police-station where he spends the night in custody. The next day, when questioned about the incident with the youngsters, he suddenly admits to killing Petar Ivković and tells the inspector  every single detail of how it went down. The Inspector, however, claims to not believe a word of it and sends Mladen home while admonishing him for ""wasting valuable police time on nonsense"". Mladen comes home where Marija has had just about enough of his mysterious and days-long disappearances, which she sees as his failure to deal with the situation properly and even abandonment of his family. She confronts him verbally for withdrawing inwards, calling him a ""good-for-nothing weakling"". In the middle of her rant, he can\'t take it any longer and slaps her across the face. Later, Mladen gets a call from the man who hired him, who threatens that he will kill him and Nemanja if he keeps talking about his deed. After hearing a gypsy speaking on the other end of the phone, Mladen realizes where his antagonist is and rushes into his car and starts following the man\'s silver BMW. After following the man to his home, a massive compound on the outskirts of Belgrade, Mladen realizes what needs to be done. He returns to his small apartment and takes his hand-gun, loads it and heads to the compound. Mladen creeps inside and deliberately activates the BMW\'s security system. When the man comes outside to see why it is chirping, Mladen appears, pointing a pistol at him and asking for his money. The man confesses that he is indebted to over {{€}}500,000 and begs of Mladen to kill him, claiming that he would rather get shot in the forehead than chopped to pieces by the thugs that he is indebted to. Mladen leaves him and sits by the swimming-pool, where he gets a call from his wife, who says that somebody put {{€}} 30,000 in their bank account. Afterwards, Mladen goes to Petar\'s wife and tells her that he killed her husband . He offers her the opportunity to kill him with the same gun he used to kill Petar. She declines and instructs him to leave, which Mladen does, leaving the gun behind on the table. As he leaves he sees Petar\'s brother approach the home with Petar\'s daughter, who waves to Mladen. Mladen waves back and gets in his car and stops at a red light, remaining still even once the light turns green . Eventually a black SUV pulls up and shoots Mladen in his car . Whether Mladen is dead or just injured is left ambiguous as the film ends.', 'Spencer ""Spence"" Scott  is a 17-year old black high school senior who has lived his entire life in a middle-class white neighborhood of an unnamed city in the northern United States. Having been raised with a sense of self-respect, he is starting to become frustrated by the effects of racism. When his history teacher speaks ill of the intellect of black slaves during the American Civil War, he objects, and when the teacher dismisses the objection, he storms angrily out of the classroom and slips to into the bathroom to calm down by smoking a cigar. He is discovered there and is suspended from school. At the same time, his white friends are beginning to exclude him from their activities because they want to include girls, and none of the girls\' parents approve of their daughters socializing in circles that include a black boy. Spence confides in ""Gram"" , his ailing but wise grandmother, but he cannot face the prospect of telling his parents  what has happened, so he decides to leave home, catching a bus into a black neighborhood. His time on his own is short-lived, however, as he is socially unprepared for an adult world. Although he is intelligent and well-read, he finds that his academic knowledge doesn\'t carry him far, as he approaches an attractive older woman in a bar, presenting to her a very logical case as to why he\'d be a good boyfriend, and assuring her that he\'d be willing to marry if they were to fall in love. He is disillusioned to discover that the woman is unhappily married and wants only to find a man in the bar who has some money and a nice car, so that she can have a one-night fling with him to temporarily escape from her troubles. Upon returning home, Spence\'s parents berate him for not having stayed ""in his place"" when dealing with white people, as they have learned to do. Spence tells them that he ashamed of them for that attitude and Gram comes to Spence\'s defense, chiding the couple for not supporting him in his stance against his teacher\'s racism. She notes that they moved to the middle-class neighborhood to help instill in Spence a sense of self-respect that he might not have attained if he\'d grown up in a slum, but they are now angry at him for displaying that very self-respect. She also criticizes their emphasis on providing him material comforts, as opposed to spending time with him, as evidenced by the fact that they are completely unaware of his having recently become something of an outcast among his peers. After Gram dies, Spence turns to Christine , the Scotts\' housekeeper. He confesses to her both his sexual frustration and his overall loneliness. He proposes that since Christine is lonely also &mdash; she is a widow, her only child was stillborn, and she is probably over a thousand miles removed from any of her family &mdash; they might find some happiness together for a short time, even if their age difference precludes a long-term relationship. To her own surprise, Christine finds that she is actually considering the idea, but the decision is made for her when she is terminated from the household. Spence\'s mother reasons that with the family no longer needing anyone to look after Gram, a housekeeper is unnecessary. She is also perceptive enough to be wary of a possible romantic relationship developing between Spence and Christine. Frustrated by his mother\'s decision and the fact that she has asked his friends to come over and spend time with him, Spence grows very angry at her over the idea of his having to beg people to be friends with him. His mother grows just as angry in return, insisting he will learn that having to swallow such humiliations is just part of being black in white-dominated world. Unable to discern any course of action that will alleviate his current unhappiness, Spence ultimately decides simply to persevere and focus upon building a brighter future for himself. He politely tells his friends that he won\'t be able to see them anymore, later explaining to his mother that he ""said goodbye to them before they say it to me"" because he had accepted that they were only his friends ""up to a point"". His mother still doesn\'t believe that was the right course of action, but says that she only wants him to be happy and the film ends with the two affirming their love for one another.']"
